% 1. Title: Facial Emotions Database
% 
% 2. Relevant Information:
%        The data set contains 6 classes of about 350 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of emotion.
%  
% 
% 3. Number of Instances: 2204 (about 350 in each of three classes)
% 
% 4. Number of Attributes: 11 numeric, predictive attributes and the class
% 

@RELATION face

@ATTRIBUTE ecc1	REAL
@ATTRIBUTE ecc2 REAL
@ATTRIBUTE ecc3 REAL
@ATTRIBUTE ecc4	REAL
@ATTRIBUTE ecc5	REAL
@ATTRIBUTE ecc6 REAL
@ATTRIBUTE ecc7 REAL
@ATTRIBUTE ecc8	REAL
@ATTRIBUTE lf1	REAL
@ATTRIBUTE lf2	REAL
@ATTRIBUTE lf3	REAL
@ATTRIBUTE class 	{e01,e02,e03,e04,e05,e06}

@DATA
0.9604926466588604,0.9163850020010461,0.9135150631697817,0.9773405810860628,0.888249401502613,0.9869909654632915,0.9116132107357426,0.9725950445136745,1.0000000000000002,1.0,1.0000000000000002,e01
0.9789571139302717,0.8622787892558189,0.9521469240833811,0.9930178435483088,0.9307275730021358,0.9979527013094384,0.9270336698793294,0.975933019218094,1.0,0.9999999999999999,1.0,e01
0.9596845911699942,0.9180245690676274,0.918299398944845,0.9798004813455778,0.8975393426737549,0.9872457528864191,0.912122837135033,0.971617691730585,1.0,1.0,1.0,e01
0.9593752034661602,0.9207215141147277,0.9133561405463952,0.9783582325002312,0.8874160936017983,0.9875040280946251,0.9124857766970466,0.9712574695806002,1.0,1.0,1.0,e01
0.9585880412015086,0.9214306723464731,0.9201771287531676,0.9813575373771631,0.9028243842134831,0.9873009251539693,0.9072047739964968,0.9724490395186953,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9584699451213594,0.9242878456261243,0.9187450459806324,0.9812610462300653,0.9015616153273821,0.9871027714837008,0.905548877266886,0.9717238517360797,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9598215045586529,0.9244796980357454,0.9161504172978117,0.9794009859289998,0.8958275692838564,0.9865607108492808,0.9048671354125051,0.9719010120782446,1.0,0.9999999999999999,1.0,e01
0.9605059253436925,0.9227099760811598,0.915266619930781,0.978494519537154,0.8933776694452896,0.9863663464779031,0.9058952397657863,0.9714295554826758,1.0,1.0,1.0,e01
0.9622762308593502,0.9212266203704038,0.9135784747784289,0.9772078655513341,0.8891692721024359,0.9861060579492608,0.9065417537186942,0.9712988613993516,0.9999999999999999,1.0,1.0,e01
0.9571802169987993,0.9565847157972288,0.9285088928962232,0.9885999069409379,0.9268818012028812,0.9886132509628787,0.902327257964447,0.9712571523725901,1.0,0.9999999999999999,0.9999999999999999,e01
0.9351258563770983,0.9451486405877014,0.9196027534364277,0.9857023956019126,0.9191031207917149,0.9862980983803533,0.8824389461381316,0.9761172750265031,1.0,1.0,0.9999999999999999,e01
0.9378763977414201,0.937054845104867,0.9240254735458132,0.988063445380869,0.9271217004328616,0.9871612183646566,0.8872029322110755,0.9763859116167662,1.0,1.0,1.0,e01
0.9424187424177162,0.921317578963686,0.9241981703935995,0.9855370384096541,0.9251745971600753,0.9851273649758028,0.890382974785927,0.9765662595800135,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9430629206889012,0.9077451658488443,0.9311747785640153,0.9927627671977093,0.9426302076376849,0.9884077710591637,0.8800984061578074,0.976368592012124,1.0,1.0,1.0,e01
0.943457519101964,0.9033120045162297,0.9407547046034442,0.9946849803008634,0.9582650725613509,0.9875716283514818,0.8774130848798932,0.9782516283135955,1.0,1.0,1.0,e01
0.9499770211467594,0.9016242293764197,0.9325262063639027,0.9904735464049607,0.9419640915153317,0.986264524640833,0.878795161016947,0.97778510013446,1.0,1.0,1.0,e01
0.954649313745333,0.9002759892679656,0.9314473447126579,0.9870484651159268,0.9321639777007646,0.9864212115391343,0.8919303470684122,0.9778444372071036,0.9999999999999999,1.0,1.0,e01
0.9602262859573094,0.8990696097256963,0.9333737129982359,0.9869976648337858,0.9306603156005785,0.9876476143670017,0.8961228959201084,0.9766560029317456,1.0,1.0,1.0,e01
0.9621046493806885,0.9052979131515881,0.9314242993002956,0.9855790945892268,0.925265254710907,0.9877812963802647,0.902453045594423,0.975890167839796,1.0,1.0,1.0,e01
0.9604091272138305,0.9154802641559358,0.925527482910999,0.9848321215690922,0.9170626114876519,0.9879699732907362,0.896932284262081,0.9754609261873457,0.9999999999999999,1.0,1.0,e01
0.9564501064333232,0.9577117998409214,0.9212462149568652,0.9781006555467138,0.8958085498467581,0.988474770688621,0.9067296621089775,0.9691757037736309,1.0,1.0,1.0000000000000002,e01
0.9515475494542853,0.9535431807458826,0.9259673119247966,0.9828838172563084,0.9106796908484873,0.9892554488633006,0.9079184801260255,0.9674565815294354,1.0,1.0,1.0,e01
0.9485818150492757,0.9530361738432567,0.9255011644422046,0.9830813441275691,0.9118722083523891,0.988950148229902,0.9076400191289212,0.9674741348776573,1.0,1.0,1.0,e01
0.9503911586458863,0.9514323815966441,0.9254045044602054,0.9816264145903625,0.9104732327792846,0.9881776125181427,0.9066635649362285,0.9690674797644934,1.0,1.0000000000000002,1.0000000000000002,e01
0.945285682685623,0.9514859788726989,0.9224629230410134,0.9812700345975709,0.9086066441563311,0.9874858487802582,0.8996431599394815,0.9710570702281826,0.9999999999999999,1.0,1.0,e01
0.9378575469053093,0.9499400791821442,0.921170875246595,0.982905154651962,0.9117140827551415,0.9871751843800227,0.8953731742084675,0.9719862069992795,1.0,0.9999999999999999,1.0,e01
0.9341547956008461,0.9488780679059262,0.9197970947704746,0.98488465401568,0.9153396778720453,0.9871365949083646,0.8876280284473416,0.973136568923324,1.0,0.9999999999999999,1.0,e01
0.9328450842612009,0.9483431192022483,0.9166776714410071,0.9848462242797954,0.9123286430845376,0.9870941893488546,0.8825450292690861,0.973709490994849,1.0,0.9999999999999999,1.0,e01
0.956335044795919,0.951002670806177,0.9491767358087613,0.994390830104725,0.9495098561996304,0.9947165368093814,0.9084028323705023,0.9697142121895308,0.9999999999999999,1.0,0.9999999999999999,e01
0.9670368474150729,0.9068140385677893,0.9340586477260374,0.991295826741314,0.9347883251245824,0.9901084970889515,0.9267488048685382,0.9618358828929874,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9660118171588659,0.914446053247105,0.9247690896572344,0.9865270836261669,0.9219470946255772,0.986491231759675,0.9299798016418565,0.9616887154935054,1.0,0.9999999999999999,0.9999999999999999,e01
0.9663697869411534,0.9184491594078977,0.9243090004979192,0.9879420874872079,0.9235149912339898,0.9872849727166293,0.9330011641695808,0.9616267869474757,1.0,1.0,0.9999999999999999,e01
0.964173833923359,0.9240835660143548,0.92410557516931,0.9883837502023946,0.9166264112916894,0.9899697719794918,0.9345836813376686,0.958400596718779,1.0,1.0,0.9999999999999999,e01
0.9641634794922329,0.9223299150481267,0.926646638184629,0.9888870750353943,0.9217090679665244,0.989605639481021,0.9327180854652923,0.960198016378683,1.0,0.9999999999999999,1.0,e01
0.962418477151852,0.9247442823389843,0.9258239244120121,0.9893339143015863,0.9208981063473434,0.9900912610520057,0.9318507668736069,0.9608791591042048,1.0000000000000002,1.0,1.0000000000000002,e01
0.9601381314452416,0.9333485170855581,0.9295135143502367,0.9907831859544608,0.9346910976820834,0.9878345790470768,0.9258113421185186,0.965829938289341,1.0,0.9999999999999999,1.0,e01
0.958663247784506,0.932919594076649,0.9279486648484248,0.9895791323365457,0.930146245024746,0.9877052534044111,0.9259497258582237,0.9657912217499577,0.9999999999999999,1.0,0.9999999999999999,e01
0.9579414098442798,0.9341879185403867,0.9255324696353305,0.9892016870593598,0.927309844721595,0.9874214751844603,0.9239833479670058,0.96642437730282,1.0,1.0,1.0,e01
0.9560847429749759,0.9358203586778069,0.9243261690093381,0.9886806255519821,0.9253120057090038,0.9871398892927689,0.9211960580003963,0.9682349287676164,1.0,1.0,1.0,e01
0.9473468365540259,0.9330207713703891,0.9302378773105346,0.9931371883722135,0.9431501612554796,0.9877832275167132,0.9065928213975349,0.9688758221683793,1.0,0.9999999999999999,1.0,e01
0.9561440777803818,0.9326644770688766,0.9299108268937127,0.9928862252394532,0.9304491512355851,0.9920701097198099,0.9283687656244064,0.9639475562184114,1.0,1.0,1.0,e01
0.9560274129526818,0.9342397981888774,0.9289851475327779,0.9935548870034804,0.9311966057457706,0.9922409731229015,0.9279408280219044,0.9640514269559886,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9454301302404368,0.928427974685868,0.9250984443801072,0.9945484387320983,0.9436142321369648,0.9874723742518761,0.9023029400043787,0.9672684350800145,1.0,1.0000000000000002,1.0,e01
0.9481373924393391,0.9288889573921016,0.9164597558354665,0.988590466349951,0.9280505694820501,0.9824956409949079,0.9027366488730122,0.9680801051160777,1.0,1.0,1.0,e01
0.9507661644668203,0.9281722203673235,0.9261181566028771,0.9941242817663738,0.942572068907509,0.9873241086622043,0.9038712478564537,0.9681114333625183,0.9999999999999999,1.0,1.0,e01
0.9526437096413912,0.9160640150258449,0.9200989042561941,0.988204626726064,0.9312565126788152,0.9818650079207343,0.9041157837656991,0.9680096343159093,1.0000000000000002,1.0000000000000002,1.0,e01
0.9548588008576685,0.8903800914301728,0.9326693776695195,0.993388425939887,0.9445603245558997,0.9878999334588585,0.9103592763045844,0.965253423845208,1.0,1.0,0.9999999999999999,e01
0.9618339636046933,0.8944410775725328,0.9260165783593745,0.9880152112190662,0.9288172102367686,0.9854523300956068,0.9151435738879636,0.9640918037905009,0.9999999999999999,1.0,1.0,e01
0.9639113695457269,0.9063164861227585,0.9292455626582203,0.9902342589257574,0.930247245479163,0.988772205141106,0.9189320043523123,0.9632040895029004,1.0,0.9999999999999999,1.0,e01
0.9720913485361355,0.9196578963177174,0.948125016445614,0.9919968427263441,0.9642093538416843,0.982917815167501,0.9137599385956348,0.9739529527337983,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9759307143460787,0.9243710083447984,0.9547506732843766,0.9889631713966697,0.9653575456268614,0.98188927943946,0.9237958056978013,0.9832540609129179,1.0,1.0,1.0,e01
0.9759752758031688,0.9293166651998301,0.9564029891555225,0.991184548366654,0.9686206059569062,0.9834695835632469,0.9237943432370759,0.9818705880902244,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.977052533991305,0.9326876268436786,0.9557862310947481,0.9917574827474168,0.9693990704056686,0.9832036045721004,0.9201566305648654,0.9810525605225923,1.0,1.0000000000000002,1.0,e01
0.9705593051732433,0.9160806757557283,0.9516617774625828,0.9909505823532505,0.9678934335956023,0.9809974436139502,0.9175287901151733,0.9779664323029847,1.0,1.0,1.0,e01
0.9699400628246984,0.9140409521788808,0.9494938259415756,0.9886447380280358,0.9639098617620598,0.9793635098197995,0.9182645294725827,0.9789758980300141,0.9999999999999999,1.0,1.0,e01
0.9699437313076864,0.9136837226561028,0.951864953544271,0.9890671190139392,0.9673221523495258,0.9788096171683726,0.9193840848326063,0.9795836683402347,1.0,0.9999999999999999,1.0,e01
0.9702233786357836,0.9132037840962487,0.9510246230215904,0.988793301549194,0.9654036272592738,0.9794934516219115,0.9202379957932335,0.9794912019794488,0.9999999999999999,1.0,1.0,e01
0.9698772490165527,0.9129309522624544,0.9529840668836842,0.9901324639813771,0.9675712317510938,0.9809264073828976,0.9191828626279861,0.9798729677977989,1.0,1.0,1.0,e01
0.9709865805268512,0.912486809331121,0.9514038700840362,0.9895173999945736,0.9655586547020542,0.9805754148857968,0.9190556615187003,0.9801381211138407,1.0,1.0,1.0,e01
0.9725151218230299,0.9189066330176796,0.9547928586867209,0.9905100506818214,0.9670813795380199,0.9828172914902703,0.9230546319825514,0.9814637329429133,1.0,1.0,0.9999999999999999,e01
0.9744217169238174,0.9235426428442318,0.9529197333980453,0.9886424209887333,0.962703378805669,0.9821507065761044,0.9248519123953918,0.9829977051422917,1.0,0.9999999999999999,1.0,e01
0.9412208315155315,0.9303375506051225,0.9241993683006228,0.9832900493824643,0.9300494465477045,0.9787442613224873,0.9426131494819363,0.9516770275795967,0.9999999999999999,1.0,0.9999999999999999,e01
0.9391331418113932,0.8636999994791025,0.9197317565398855,0.9383979252788077,0.9043531129382539,0.9480252879493148,0.8952069846066377,0.9961115160264254,1.0,1.0,1.0,e01
0.941035867316842,0.8631918718117375,0.9245263148030227,0.9407085132622294,0.9087433594744381,0.951392473884757,0.8984277056991928,0.9963320842216908,1.0,0.9999999999999999,1.0,e01
0.9463199657546656,0.9091535190183803,0.9172284433847735,0.9420717275118983,0.8973321781821478,0.9516313249711467,0.9027564495404389,0.9856489506218018,0.9999999999999999,1.0,1.0,e01
0.9453690934803928,0.8940211511057597,0.9219333156194923,0.9339215886662674,0.9068441034047917,0.9431049851221134,0.9000465932291671,0.9933834931591905,1.0,1.0000000000000002,1.0,e01
0.9331147064390848,0.8828536806626023,0.9150194592948555,0.9264129741045372,0.9004264064686132,0.9358888067887884,0.8976499419067614,0.9945405984824525,1.0,1.0,1.0,e01
0.9206531585861257,0.8620242237134935,0.9204262889194248,0.9378438204537407,0.911552176422155,0.9430474190295212,0.8949450258169459,0.9950657761938878,1.0,1.0000000000000002,1.0000000000000002,e01
0.925614222228481,0.8515212627800725,0.9198117688728806,0.9347110270867083,0.9107199628932807,0.9396722764530724,0.8968794097154718,0.9956000829427976,1.0,1.0,1.0,e01
0.9206342054206738,0.8536115292040587,0.9157253761677582,0.9356654789522332,0.9081905467938037,0.939145532970392,0.8908774190673073,0.9957411083359244,1.0,1.0,1.0000000000000002,e01
0.9234701624035048,0.8641366856257777,0.9145141539661263,0.9315433558136564,0.901792527573586,0.9395060199726335,0.8947744284938337,0.9960092179080368,1.0,1.0,1.0,e01
0.9326812516457321,0.860636744932481,0.9178056655406648,0.9314700214742979,0.9003889196029992,0.9431757598947169,0.8964511047720334,0.9962488420675439,1.0,1.0,1.0,e01
0.9613612529806778,0.921555193473899,0.9266619894651232,0.9741839306653371,0.9203841273140548,0.9788312494562907,0.9193197615757275,0.9821711914206667,1.0,0.9999999999999999,1.0,e01
0.9732336360813042,0.8992077171314726,0.919747243416645,0.9626635792145077,0.8904611536233549,0.9779295176559195,0.9197334945601391,0.9802605217317344,1.0,1.0,1.0,e01
0.9732267032222388,0.8867154425008413,0.9224214627661815,0.9613252079614504,0.8927008735984678,0.9762765326627998,0.9189831504118967,0.9797416372764581,1.0,0.9999999999999999,1.0,e01
0.9711897542238174,0.8778446602800939,0.9214132014103606,0.9615869667678578,0.891984417711599,0.9761046757908456,0.9158817918001847,0.9797139488245111,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9663622896749401,0.8428581059396401,0.9238561873026909,0.9592073320279414,0.8947647236884972,0.9741643345210118,0.9179492338986907,0.9784707680239388,1.0,1.0,1.0,e01
0.9663229401195209,0.8233528479378249,0.927699516746702,0.9620731890844431,0.9000533865077327,0.9759809465750314,0.9178320360538427,0.978697601989761,1.0,1.0,1.0,e01
0.9653611620171211,0.8232151904290667,0.9239363032628409,0.956503325211929,0.8934760006329898,0.9724268920814934,0.9165455658605618,0.9782804782556273,1.0,1.0,1.0,e01
0.9664042696123113,0.822767960186927,0.9291151476624095,0.9638867393377295,0.9035536398184026,0.9768998994818271,0.9195008115924409,0.9783025588962191,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.965857894957664,0.8264645905177416,0.9212205817782241,0.950461138858459,0.8898516780509957,0.9675754493439871,0.9122366679375001,0.9788384661492837,1.0,0.9999999999999999,1.0,e01
0.6268177641291148,0.7826347089271967,0.9910938221648237,0.9909462105121245,0.9961976077565596,0.9385323997334939,0.9654171219424533,0.9990732879305748,1.0,0.9999999999999999,1.0,e01
0.9752258619840897,0.7609759730436764,0.9957887961503626,0.9521579835011429,0.9995073763813519,0.9265809226701728,0.9928173499207921,0.9987206056751462,1.0000000000000002,1.0,1.0000000000000002,e01
0.9723957240712051,0.7686457331962878,0.9948643771505717,0.950868391883912,0.999133724376288,0.9255457789849538,0.9934152500674951,0.9983848538975566,1.0,1.0,1.0,e01
0.9768547125324836,0.7670503852257058,0.9941223608728326,0.9478203376281075,0.9991336853678963,0.9185909780141067,0.9922807477685297,0.9989572220923302,1.0,1.0000000000000002,1.0000000000000002,e01
0.9095431470828457,0.8076395585777462,0.99528161618803,0.9832947648485484,0.9956214979118692,0.9287807313958643,0.984714613280617,0.999996860146657,1.0,0.9999999999999999,1.0,e01
0.9513498734051069,0.8007222701815508,0.9964572978638075,0.9775224618520194,0.9996170229000197,0.9449506883954049,0.9882027320784509,0.9999875579406542,1.0,1.0,0.9999999999999999,e01
0.9717018773090793,0.7750603259469083,0.9965572701936009,0.9599479652155058,0.9998618423742556,0.9326350589690737,0.9870558715177157,0.9997996593027169,1.0,1.0,1.0,e01
0.9727626895257105,0.7647253072714928,0.9947746863059438,0.9452468609717164,0.997751500135778,0.9253402160102829,0.9923173732117334,0.9985945321617797,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9750554458911552,0.7725278323628013,0.9952918304281686,0.9515205332427756,0.9992129168867163,0.9264633225098081,0.994263976260399,0.9984493441677329,1.0,1.0,0.9999999999999999,e01
0.9743389504929453,0.7701440263693493,0.9925173407308917,0.9404002788306352,0.9959643896583737,0.922437395730264,0.9913492933915601,0.9987365567534604,1.0000000000000002,1.0,1.0,e01
0.97530946228956,0.7738279909392675,0.9946670353313363,0.95054950941937,0.9987277710581849,0.9271242629841503,0.9946133548925479,0.9982903171107417,1.0000000000000002,1.0000000000000002,1.0000000000000002,e01
0.9731903404685878,0.7683921017521539,0.9956360063007822,0.9546740817300038,0.9996513380736339,0.9275992822028232,0.9927248741760977,0.9984233701951274,1.0,1.0,1.0,e01
0.9999693594411886,0.8479946463427327,0.9926666010701329,0.790162445318037,0.9720894103529047,0.8548867562811161,0.9985078130785219,0.9999484438383353,1.0,0.9999999999999999,0.9999999999999999,e01
0.9217625705119205,0.9531840627143373,0.9494394398088507,0.9972679217147643,0.9969178158532858,0.947262733636869,0.9002757232465756,0.9428298110068888,1.0,1.0,1.0,e01
0.9717730139783165,0.9525344544454576,0.9622647050399971,0.9993564879187533,0.9999452450728852,0.96464441908229,0.9140617292871529,0.9431669817980005,0.9999999999999999,1.0,1.0,e01
0.9752738873737797,0.9551955503425049,0.9625807664661346,0.9995172810997026,0.9999700316605278,0.964342786836318,0.9146398915426395,0.9436805828928597,1.0000000000000002,1.0000000000000002,1.0,e01
0.9264207587133091,0.9586108507369581,0.9531215806716531,0.9982550453437755,0.9980315037187797,0.9496780685657032,0.8952731479185471,0.9427823663589535,1.0,0.9999999999999999,1.0,e01
0.9264407031481571,0.9598852250320049,0.952108320134083,0.9990595467765198,0.9991271433502558,0.9509918729709862,0.9005141701094564,0.9422717452083678,1.0,1.0000000000000002,1.0,e01
0.9254176861840969,0.9600291629956191,0.9529004872279335,0.9990098790303368,0.9990896823385778,0.9519288063356539,0.9016186282006149,0.9433283870498129,0.9999999999999999,1.0,1.0,e01
0.935739086417673,0.9595215764912682,0.9554546890878209,0.9987699075056228,0.999094901452072,0.9551392458670047,0.9054907730529069,0.9425674742385103,1.0,0.9999999999999999,1.0,e01
0.9455729756341403,0.9555639542244905,0.9562190877734155,0.9992635733784117,0.9995100156348806,0.9554052367698476,0.9063860790330504,0.944317990612389,0.9999999999999999,1.0,1.0,e01
0.9563957511394661,0.9485384019519707,0.9612348691791385,0.999434928384474,0.9994309982508593,0.9569174439781237,0.9061506585544582,0.9457549079271856,1.0,1.0,1.0,e01
0.9637837047534521,0.9472314560467648,0.9603741561015001,0.999482518526825,0.9997467023949803,0.9579798463395928,0.9089022527893567,0.9461093207641958,0.9999999999999999,1.0,1.0,e01
